[2026-08-11 12:44:31] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-17 12:39:27] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-17 12:40:59] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-17 12:42:34] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-17 12:44:09] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-17 13:36:11] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-17 13:37:48] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-17 13:39:15] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-17 13:40:55] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-17 13:42:35] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-17 14:02:56] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-17 14:04:36] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-17 14:06:11] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-17 14:07:51] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-17 14:09:25] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-17 14:11:03] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-17 14:12:35] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-17 14:15:10] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-17 14:16:47] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-17 14:33:29] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-17 14:35:01] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-17 14:36:32] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-17 14:38:09] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-17 14:39:41] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-17 14:41:11] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-17 14:42:40] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-17 14:44:13] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-17 14:45:46] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-17 15:03:52] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-17 15:05:26] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-17 15:07:00] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-17 15:08:34] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-17 15:10:06] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-17 15:11:34] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-17 15:13:03] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-17 15:14:52] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-17 15:18:06] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-17 15:19:42] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-17 15:36:22] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-17 15:37:53] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-17 15:44:13] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-17 15:45:46] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-17 15:47:20] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-17 15:48:54] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-17 15:50:29] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-17 15:52:05] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-17 15:53:40] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-17 15:55:13] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-17 15:57:29] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-17 16:07:08] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-17 16:08:35] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-17 16:10:05] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-17 16:11:40] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-17 16:13:09] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-17 16:14:40] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-17 16:15:56] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-17 16:17:30] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-17 16:19:03] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-17 16:20:44] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-17 16:21:36] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-17 16:21:49] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-17 16:22:01] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-17 16:22:14] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-17 16:22:16] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-17 16:22:36] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-17 16:22:48] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-17 16:23:01] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-17 16:23:14] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-17 16:23:26] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-17 16:23:39] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-17 16:23:46] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-17 16:23:51] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-17 16:24:04] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-17 16:24:16] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-17 16:24:29] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-17 16:24:42] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-17 16:24:54] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-17 16:25:06] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-17 16:25:19] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-17 16:25:31] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-17 16:25:44] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-17 16:40:43] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-17 16:42:16] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-17 16:43:49] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-17 16:45:22] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-17 16:46:54] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-17 16:48:24] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-17 16:49:57] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-17 16:51:32] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-17 16:53:05] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-17 16:54:40] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-17 16:56:10] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-17 16:57:45] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-17 16:59:13] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-17 17:11:27] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-17 17:12:59] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-17 17:14:30] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-17 17:16:03] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-17 17:17:34] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-17 17:19:11] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-17 17:20:42] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-17 17:22:16] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-17 17:23:49] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-17 17:25:22] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-17 17:26:54] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-17 17:28:26] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-17 17:29:55] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-17 17:31:25] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-17 17:42:14] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-17 17:43:49] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-17 17:45:23] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-17 17:46:56] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-17 17:48:27] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-17 17:49:56] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-17 18:16:38] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-18 09:36:03] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-18 09:37:21] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-18 09:39:01] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-18 09:40:37] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-18 09:42:10] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-18 09:43:35] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-18 09:44:55] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-18 09:46:23] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-18 09:48:01] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-18 09:49:28] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-18 09:50:55] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-18 09:52:26] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-18 09:54:07] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-18 09:55:52] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-18 09:57:41] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-18 09:59:22] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-18 10:00:57] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-18 10:02:27] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-18 10:03:52] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-18 10:05:20] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-18 10:07:14] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-18 10:08:54] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-18 10:10:21] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-18 10:11:53] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-18 10:31:25] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-18 11:01:32] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-18 11:03:16] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-18 11:31:29] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-18 11:32:59] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-18 11:34:26] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-18 12:02:58] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-18 12:04:32] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-18 12:06:02] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-18 12:07:32] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-18 12:33:07] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-18 12:34:47] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-18 12:36:22] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-18 12:37:53] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-18 12:39:27] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-18 13:05:46] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-18 13:07:16] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-18 13:08:48] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-18 13:10:19] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-18 13:11:55] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-18 13:13:28] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-18 13:54:53] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-18 13:56:28] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-18 13:58:02] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-18 13:59:31] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-18 14:10:29] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-18 14:12:01] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
[2026-08-18 14:13:33] WARNING  | exadata_top_db_parser | ⚠️  Top Databases section not found
