[2026-08-11 12:44:30] INFO     | exadata_fc_writes_parser | ✅ FC Writes: 0 rows | Rejections: 0 (0 total) | Internal: 0
[2026-08-13 16:27:24] INFO     | exadata_fc_writes_parser | ✅ FC Writes: 0 rows | Rejections: 0 (0 total) | Internal: 0
[2026-08-13 16:28:38] INFO     | exadata_fc_writes_parser | ✅ FC Writes: 0 rows | Rejections: 0 (0 total) | Internal: 0
[2026-08-13 16:33:59] INFO     | exadata_fc_writes_parser | ✅ FC Writes: 0 rows | Rejections: 0 (0 total) | Internal: 0
[2026-08-13 16:35:14] INFO     | exadata_fc_writes_parser | ✅ FC Writes: 0 rows | Rejections: 0 (0 total) | Internal: 0
[2026-08-13 16:36:30] INFO     | exadata_fc_writes_parser | ✅ FC Writes: 0 rows | Rejections: 0 (0 total) | Internal: 0
[2026-08-13 16:37:50] INFO     | exadata_fc_writes_parser | ✅ FC Writes: 0 rows | Rejections: 0 (0 total) | Internal: 0
[2026-08-13 16:39:05] INFO     | exadata_fc_writes_parser | ✅ FC Writes: 0 rows | Rejections: 0 (0 total) | Internal: 0
[2026-08-13 16:40:21] INFO     | exadata_fc_writes_parser | ✅ FC Writes: 0 rows | Rejections: 0 (0 total) | Internal: 0
[2026-08-13 16:41:36] INFO     | exadata_fc_writes_parser | ✅ FC Writes: 0 rows | Rejections: 0 (0 total) | Internal: 0
[2026-08-13 16:42:52] INFO     | exadata_fc_writes_parser | ✅ FC Writes: 0 rows | Rejections: 0 (0 total) | Internal: 0
[2026-08-13 16:54:36] INFO     | exadata_fc_writes_parser | ✅ FC Writes: 0 rows | Rejections: 0 (0 total) | Internal: 0
[2026-08-13 16:55:47] INFO     | exadata_fc_writes_parser | ✅ FC Writes: 0 rows | Rejections: 0 (0 total) | Internal: 0
[2026-08-13 16:57:02] INFO     | exadata_fc_writes_parser | ✅ FC Writes: 0 rows | Rejections: 0 (0 total) | Internal: 0
[2026-08-13 16:58:18] INFO     | exadata_fc_writes_parser | ✅ FC Writes: 0 rows | Rejections: 0 (0 total) | Internal: 0
[2026-08-13 17:29:03] INFO     | exadata_fc_writes_parser | ✅ FC Writes: 0 rows | Rejections: 0 (0 total) | Internal: 0
[2026-08-13 17:30:06] INFO     | exadata_fc_writes_parser | ✅ FC Writes: 0 rows | Rejections: 0 (0 total) | Internal: 0
[2026-08-13 17:31:26] INFO     | exadata_fc_writes_parser | ✅ FC Writes: 0 rows | Rejections: 0 (0 total) | Internal: 0
[2026-08-13 17:32:40] INFO     | exadata_fc_writes_parser | ✅ FC Writes: 0 rows | Rejections: 0 (0 total) | Internal: 0
[2026-08-14 12:01:41] INFO     | exadata_fc_writes_parser | ✅ FC Writes: 9 rows | Rejections: 0 (0 total) | Internal: 6
[2026-08-14 12:01:41] ERROR    | exadata_fc_writes_parser | ❌ null value in column "dbname" violates not-null constraint
DETAIL:  Failing row contains (1, null, null, null, null, cel01.exadb.internal, User Writes, 120000, 2400, 117600, null, 2.0, null, null, null, null, 5cfc007e0bcd79d035b9222e6bb02786, 2026-08-14 12:01:41.237069).
Traceback (most recent call last):
  File "C:\AWR_Insight_Portal_v2\modules\awr\exadata_fc_writes_parser.py", line 209, in insert_all
    cur.execute("""INSERT INTO awr_exadata_fc_writes
    ~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
        (dbname,instance,begin_snap,snap_time,cell_name,write_section,
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    ...<8 lines>...
         r["partial_write_pct"],r["large_write_count"],r["large_write_type"],
         ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
         r["skip_count"],r["skip_reason"],r["row_hash"]))
         ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
psycopg2.errors.NotNullViolation: null value in column "dbname" violates not-null constraint
DETAIL:  Failing row contains (1, null, null, null, null, cel01.exadb.internal, User Writes, 120000, 2400, 117600, null, 2.0, null, null, null, null, 5cfc007e0bcd79d035b9222e6bb02786, 2026-08-14 12:01:41.237069).

[2026-08-14 12:01:47] INFO     | exadata_fc_writes_parser | ✅ FC Writes: 9 rows | Rejections: 3 (36,000 total) | Internal: 6
[2026-08-14 12:01:47] ERROR    | exadata_fc_writes_parser | ❌ null value in column "dbname" violates not-null constraint
DETAIL:  Failing row contains (2, null, null, null, null, cel01.exadb.internal, User Writes, 200000, 80000, 108000, 12000, 40.0, null, null, null, null, b3b337ef1b6243b4b088181de3d191f9, 2026-08-14 12:01:47.823795).
Traceback (most recent call last):
  File "C:\AWR_Insight_Portal_v2\modules\awr\exadata_fc_writes_parser.py", line 209, in insert_all
    cur.execute("""INSERT INTO awr_exadata_fc_writes
    ~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
        (dbname,instance,begin_snap,snap_time,cell_name,write_section,
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    ...<8 lines>...
         r["partial_write_pct"],r["large_write_count"],r["large_write_type"],
         ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
         r["skip_count"],r["skip_reason"],r["row_hash"]))
         ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
psycopg2.errors.NotNullViolation: null value in column "dbname" violates not-null constraint
DETAIL:  Failing row contains (2, null, null, null, null, cel01.exadb.internal, User Writes, 200000, 80000, 108000, 12000, 40.0, null, null, null, null, b3b337ef1b6243b4b088181de3d191f9, 2026-08-14 12:01:47.823795).

[2026-08-14 12:01:53] INFO     | exadata_fc_writes_parser | ✅ FC Writes: 9 rows | Rejections: 0 (0 total) | Internal: 6
[2026-08-14 12:01:53] ERROR    | exadata_fc_writes_parser | ❌ null value in column "dbname" violates not-null constraint
DETAIL:  Failing row contains (3, null, null, null, null, cel01.exadb.internal, User Writes, 50000, 20000, 30000, null, 40.0, null, null, null, null, 4899d21fb94662b7dec8277f24f03533, 2026-08-14 12:01:53.316968).
Traceback (most recent call last):
  File "C:\AWR_Insight_Portal_v2\modules\awr\exadata_fc_writes_parser.py", line 209, in insert_all
    cur.execute("""INSERT INTO awr_exadata_fc_writes
    ~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
        (dbname,instance,begin_snap,snap_time,cell_name,write_section,
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    ...<8 lines>...
         r["partial_write_pct"],r["large_write_count"],r["large_write_type"],
         ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
         r["skip_count"],r["skip_reason"],r["row_hash"]))
         ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
psycopg2.errors.NotNullViolation: null value in column "dbname" violates not-null constraint
DETAIL:  Failing row contains (3, null, null, null, null, cel01.exadb.internal, User Writes, 50000, 20000, 30000, null, 40.0, null, null, null, null, 4899d21fb94662b7dec8277f24f03533, 2026-08-14 12:01:53.316968).

[2026-08-14 12:01:58] INFO     | exadata_fc_writes_parser | ✅ FC Writes: 9 rows | Rejections: 0 (0 total) | Internal: 6
[2026-08-14 12:01:59] ERROR    | exadata_fc_writes_parser | ❌ null value in column "dbname" violates not-null constraint
DETAIL:  Failing row contains (4, null, null, null, null, cel01.exadb.internal, User Writes, 120000, 2400, 117600, null, 2.0, null, null, null, null, 5cfc007e0bcd79d035b9222e6bb02786, 2026-08-14 12:01:59.004969).
Traceback (most recent call last):
  File "C:\AWR_Insight_Portal_v2\modules\awr\exadata_fc_writes_parser.py", line 209, in insert_all
    cur.execute("""INSERT INTO awr_exadata_fc_writes
    ~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
        (dbname,instance,begin_snap,snap_time,cell_name,write_section,
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    ...<8 lines>...
         r["partial_write_pct"],r["large_write_count"],r["large_write_type"],
         ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
         r["skip_count"],r["skip_reason"],r["row_hash"]))
         ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
psycopg2.errors.NotNullViolation: null value in column "dbname" violates not-null constraint
DETAIL:  Failing row contains (4, null, null, null, null, cel01.exadb.internal, User Writes, 120000, 2400, 117600, null, 2.0, null, null, null, null, 5cfc007e0bcd79d035b9222e6bb02786, 2026-08-14 12:01:59.004969).

[2026-08-14 12:02:04] INFO     | exadata_fc_writes_parser | ✅ FC Writes: 9 rows | Rejections: 3 (13,500 total) | Internal: 6
[2026-08-14 12:02:04] ERROR    | exadata_fc_writes_parser | ❌ null value in column "dbname" violates not-null constraint
DETAIL:  Failing row contains (5, null, null, null, null, cel01.exadb.internal, User Writes, 180000, 45000, 135000, null, 25.0, null, null, null, null, aa2f1435b2df34e60cc3e1704982ea8a, 2026-08-14 12:02:04.356319).
Traceback (most recent call last):
  File "C:\AWR_Insight_Portal_v2\modules\awr\exadata_fc_writes_parser.py", line 209, in insert_all
    cur.execute("""INSERT INTO awr_exadata_fc_writes
    ~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
        (dbname,instance,begin_snap,snap_time,cell_name,write_section,
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    ...<8 lines>...
         r["partial_write_pct"],r["large_write_count"],r["large_write_type"],
         ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
         r["skip_count"],r["skip_reason"],r["row_hash"]))
         ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
psycopg2.errors.NotNullViolation: null value in column "dbname" violates not-null constraint
DETAIL:  Failing row contains (5, null, null, null, null, cel01.exadb.internal, User Writes, 180000, 45000, 135000, null, 25.0, null, null, null, null, aa2f1435b2df34e60cc3e1704982ea8a, 2026-08-14 12:02:04.356319).

[2026-08-14 12:02:10] INFO     | exadata_fc_writes_parser | ✅ FC Writes: 9 rows | Rejections: 3 (36,000 total) | Internal: 6
[2026-08-14 12:02:10] ERROR    | exadata_fc_writes_parser | ❌ null value in column "dbname" violates not-null constraint
DETAIL:  Failing row contains (6, null, null, null, null, cel01.exadb.internal, User Writes, 200000, 80000, 108000, 12000, 40.0, null, null, null, null, b3b337ef1b6243b4b088181de3d191f9, 2026-08-14 12:02:10.368252).
Traceback (most recent call last):
  File "C:\AWR_Insight_Portal_v2\modules\awr\exadata_fc_writes_parser.py", line 209, in insert_all
    cur.execute("""INSERT INTO awr_exadata_fc_writes
    ~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
        (dbname,instance,begin_snap,snap_time,cell_name,write_section,
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    ...<8 lines>...
         r["partial_write_pct"],r["large_write_count"],r["large_write_type"],
         ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
         r["skip_count"],r["skip_reason"],r["row_hash"]))
         ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
psycopg2.errors.NotNullViolation: null value in column "dbname" violates not-null constraint
DETAIL:  Failing row contains (6, null, null, null, null, cel01.exadb.internal, User Writes, 200000, 80000, 108000, 12000, 40.0, null, null, null, null, b3b337ef1b6243b4b088181de3d191f9, 2026-08-14 12:02:10.368252).

[2026-08-14 12:08:54] INFO     | exadata_fc_writes_parser | ✅ FC Writes: 0 rows | Rejections: 0 (0 total) | Internal: 0
[2026-08-14 12:10:11] INFO     | exadata_fc_writes_parser | ✅ FC Writes: 0 rows | Rejections: 0 (0 total) | Internal: 0
[2026-08-14 12:11:28] INFO     | exadata_fc_writes_parser | ✅ FC Writes: 0 rows | Rejections: 0 (0 total) | Internal: 0
[2026-08-17 11:57:37] INFO     | exadata_fc_writes_parser | ✅ FC Writes: 12 rows | Rejections: 0 (0 total) | Internal: 0
[2026-08-17 11:57:37] ERROR    | exadata_fc_writes_parser | ❌ null value in column "dbname" violates not-null constraint
DETAIL:  Failing row contains (7, null, null, null, null, mexa1cell01, User Writes, 120000, 24000, 94000, null, 20.0, null, null, null, null, 74bed9e15e9621841f0588331f9f51f3, 2026-08-17 11:57:37.610701).
Traceback (most recent call last):
  File "C:\AWR_Insight_Portal_v2\modules\awr\exadata_fc_writes_parser.py", line 209, in insert_all
    cur.execute("""INSERT INTO awr_exadata_fc_writes
    ~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
        (dbname,instance,begin_snap,snap_time,cell_name,write_section,
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    ...<8 lines>...
         r["partial_write_pct"],r["large_write_count"],r["large_write_type"],
         ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
         r["skip_count"],r["skip_reason"],r["row_hash"]))
         ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
psycopg2.errors.NotNullViolation: null value in column "dbname" violates not-null constraint
DETAIL:  Failing row contains (7, null, null, null, null, mexa1cell01, User Writes, 120000, 24000, 94000, null, 20.0, null, null, null, null, 74bed9e15e9621841f0588331f9f51f3, 2026-08-17 11:57:37.610701).

[2026-08-17 11:57:49] INFO     | exadata_fc_writes_parser | ✅ FC Writes: 12 rows | Rejections: 0 (0 total) | Internal: 0
[2026-08-17 11:57:49] ERROR    | exadata_fc_writes_parser | ❌ null value in column "dbname" violates not-null constraint
DETAIL:  Failing row contains (8, null, null, null, null, mexa1cell01, User Writes, 120000, 24000, 94000, null, 20.0, null, null, null, null, 74bed9e15e9621841f0588331f9f51f3, 2026-08-17 11:57:49.451309).
Traceback (most recent call last):
  File "C:\AWR_Insight_Portal_v2\modules\awr\exadata_fc_writes_parser.py", line 209, in insert_all
    cur.execute("""INSERT INTO awr_exadata_fc_writes
    ~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
        (dbname,instance,begin_snap,snap_time,cell_name,write_section,
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    ...<8 lines>...
         r["partial_write_pct"],r["large_write_count"],r["large_write_type"],
         ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
         r["skip_count"],r["skip_reason"],r["row_hash"]))
         ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
psycopg2.errors.NotNullViolation: null value in column "dbname" violates not-null constraint
DETAIL:  Failing row contains (8, null, null, null, null, mexa1cell01, User Writes, 120000, 24000, 94000, null, 20.0, null, null, null, null, 74bed9e15e9621841f0588331f9f51f3, 2026-08-17 11:57:49.451309).

[2026-08-17 11:58:00] INFO     | exadata_fc_writes_parser | ✅ FC Writes: 12 rows | Rejections: 0 (0 total) | Internal: 0
[2026-08-17 11:58:00] ERROR    | exadata_fc_writes_parser | ❌ null value in column "dbname" violates not-null constraint
DETAIL:  Failing row contains (9, null, null, null, null, mexa1cell01, User Writes, 120000, 24000, 94000, null, 20.0, null, null, null, null, 74bed9e15e9621841f0588331f9f51f3, 2026-08-17 11:58:00.732123).
Traceback (most recent call last):
  File "C:\AWR_Insight_Portal_v2\modules\awr\exadata_fc_writes_parser.py", line 209, in insert_all
    cur.execute("""INSERT INTO awr_exadata_fc_writes
    ~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
        (dbname,instance,begin_snap,snap_time,cell_name,write_section,
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    ...<8 lines>...
         r["partial_write_pct"],r["large_write_count"],r["large_write_type"],
         ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
         r["skip_count"],r["skip_reason"],r["row_hash"]))
         ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
psycopg2.errors.NotNullViolation: null value in column "dbname" violates not-null constraint
DETAIL:  Failing row contains (9, null, null, null, null, mexa1cell01, User Writes, 120000, 24000, 94000, null, 20.0, null, null, null, null, 74bed9e15e9621841f0588331f9f51f3, 2026-08-17 11:58:00.732123).

[2026-08-17 11:58:12] INFO     | exadata_fc_writes_parser | ✅ FC Writes: 12 rows | Rejections: 0 (0 total) | Internal: 0
[2026-08-17 11:58:12] ERROR    | exadata_fc_writes_parser | ❌ null value in column "dbname" violates not-null constraint
DETAIL:  Failing row contains (10, null, null, null, null, mexa1cell01, User Writes, 120000, 24000, 94000, null, 20.0, null, null, null, null, 74bed9e15e9621841f0588331f9f51f3, 2026-08-17 11:58:12.163754).
Traceback (most recent call last):
  File "C:\AWR_Insight_Portal_v2\modules\awr\exadata_fc_writes_parser.py", line 209, in insert_all
    cur.execute("""INSERT INTO awr_exadata_fc_writes
    ~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
        (dbname,instance,begin_snap,snap_time,cell_name,write_section,
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    ...<8 lines>...
         r["partial_write_pct"],r["large_write_count"],r["large_write_type"],
         ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
         r["skip_count"],r["skip_reason"],r["row_hash"]))
         ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
psycopg2.errors.NotNullViolation: null value in column "dbname" violates not-null constraint
DETAIL:  Failing row contains (10, null, null, null, null, mexa1cell01, User Writes, 120000, 24000, 94000, null, 20.0, null, null, null, null, 74bed9e15e9621841f0588331f9f51f3, 2026-08-17 11:58:12.163754).

[2026-08-17 11:58:23] INFO     | exadata_fc_writes_parser | ✅ FC Writes: 12 rows | Rejections: 0 (0 total) | Internal: 0
[2026-08-17 11:58:23] ERROR    | exadata_fc_writes_parser | ❌ null value in column "dbname" violates not-null constraint
DETAIL:  Failing row contains (11, null, null, null, null, mexa1cell01, User Writes, 120000, 24000, 94000, null, 20.0, null, null, null, null, 74bed9e15e9621841f0588331f9f51f3, 2026-08-17 11:58:23.500177).
Traceback (most recent call last):
  File "C:\AWR_Insight_Portal_v2\modules\awr\exadata_fc_writes_parser.py", line 209, in insert_all
    cur.execute("""INSERT INTO awr_exadata_fc_writes
    ~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
        (dbname,instance,begin_snap,snap_time,cell_name,write_section,
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    ...<8 lines>...
         r["partial_write_pct"],r["large_write_count"],r["large_write_type"],
         ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
         r["skip_count"],r["skip_reason"],r["row_hash"]))
         ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
psycopg2.errors.NotNullViolation: null value in column "dbname" violates not-null constraint
DETAIL:  Failing row contains (11, null, null, null, null, mexa1cell01, User Writes, 120000, 24000, 94000, null, 20.0, null, null, null, null, 74bed9e15e9621841f0588331f9f51f3, 2026-08-17 11:58:23.500177).

[2026-08-17 11:58:34] INFO     | exadata_fc_writes_parser | ✅ FC Writes: 12 rows | Rejections: 0 (0 total) | Internal: 0
[2026-08-17 11:58:34] ERROR    | exadata_fc_writes_parser | ❌ null value in column "dbname" violates not-null constraint
DETAIL:  Failing row contains (12, null, null, null, null, mexa1cell01, User Writes, 120000, 24000, 94000, null, 20.0, null, null, null, null, 74bed9e15e9621841f0588331f9f51f3, 2026-08-17 11:58:34.424751).
Traceback (most recent call last):
  File "C:\AWR_Insight_Portal_v2\modules\awr\exadata_fc_writes_parser.py", line 209, in insert_all
    cur.execute("""INSERT INTO awr_exadata_fc_writes
    ~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
        (dbname,instance,begin_snap,snap_time,cell_name,write_section,
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    ...<8 lines>...
         r["partial_write_pct"],r["large_write_count"],r["large_write_type"],
         ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
         r["skip_count"],r["skip_reason"],r["row_hash"]))
         ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
psycopg2.errors.NotNullViolation: null value in column "dbname" violates not-null constraint
DETAIL:  Failing row contains (12, null, null, null, null, mexa1cell01, User Writes, 120000, 24000, 94000, null, 20.0, null, null, null, null, 74bed9e15e9621841f0588331f9f51f3, 2026-08-17 11:58:34.424751).

[2026-08-17 11:58:45] INFO     | exadata_fc_writes_parser | ✅ FC Writes: 12 rows | Rejections: 0 (0 total) | Internal: 0
[2026-08-17 11:58:45] ERROR    | exadata_fc_writes_parser | ❌ null value in column "dbname" violates not-null constraint
DETAIL:  Failing row contains (13, null, null, null, null, mexa1cell01, User Writes, 120000, 24000, 94000, null, 20.0, null, null, null, null, 74bed9e15e9621841f0588331f9f51f3, 2026-08-17 11:58:45.525045).
Traceback (most recent call last):
  File "C:\AWR_Insight_Portal_v2\modules\awr\exadata_fc_writes_parser.py", line 209, in insert_all
    cur.execute("""INSERT INTO awr_exadata_fc_writes
    ~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
        (dbname,instance,begin_snap,snap_time,cell_name,write_section,
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    ...<8 lines>...
         r["partial_write_pct"],r["large_write_count"],r["large_write_type"],
         ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
         r["skip_count"],r["skip_reason"],r["row_hash"]))
         ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
psycopg2.errors.NotNullViolation: null value in column "dbname" violates not-null constraint
DETAIL:  Failing row contains (13, null, null, null, null, mexa1cell01, User Writes, 120000, 24000, 94000, null, 20.0, null, null, null, null, 74bed9e15e9621841f0588331f9f51f3, 2026-08-17 11:58:45.525045).

[2026-08-17 11:58:57] INFO     | exadata_fc_writes_parser | ✅ FC Writes: 12 rows | Rejections: 0 (0 total) | Internal: 0
[2026-08-17 11:58:57] ERROR    | exadata_fc_writes_parser | ❌ null value in column "dbname" violates not-null constraint
DETAIL:  Failing row contains (14, null, null, null, null, mexa1cell01, User Writes, 120000, 24000, 94000, null, 20.0, null, null, null, null, 74bed9e15e9621841f0588331f9f51f3, 2026-08-17 11:58:57.665106).
Traceback (most recent call last):
  File "C:\AWR_Insight_Portal_v2\modules\awr\exadata_fc_writes_parser.py", line 209, in insert_all
    cur.execute("""INSERT INTO awr_exadata_fc_writes
    ~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
        (dbname,instance,begin_snap,snap_time,cell_name,write_section,
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    ...<8 lines>...
         r["partial_write_pct"],r["large_write_count"],r["large_write_type"],
         ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
         r["skip_count"],r["skip_reason"],r["row_hash"]))
         ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
psycopg2.errors.NotNullViolation: null value in column "dbname" violates not-null constraint
DETAIL:  Failing row contains (14, null, null, null, null, mexa1cell01, User Writes, 120000, 24000, 94000, null, 20.0, null, null, null, null, 74bed9e15e9621841f0588331f9f51f3, 2026-08-17 11:58:57.665106).

[2026-08-17 11:59:09] INFO     | exadata_fc_writes_parser | ✅ FC Writes: 12 rows | Rejections: 0 (0 total) | Internal: 0
[2026-08-17 11:59:09] ERROR    | exadata_fc_writes_parser | ❌ null value in column "dbname" violates not-null constraint
DETAIL:  Failing row contains (15, null, null, null, null, mexa1cell01, User Writes, 120000, 24000, 94000, null, 20.0, null, null, null, null, 74bed9e15e9621841f0588331f9f51f3, 2026-08-17 11:59:09.858682).
Traceback (most recent call last):
  File "C:\AWR_Insight_Portal_v2\modules\awr\exadata_fc_writes_parser.py", line 209, in insert_all
    cur.execute("""INSERT INTO awr_exadata_fc_writes
    ~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
        (dbname,instance,begin_snap,snap_time,cell_name,write_section,
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    ...<8 lines>...
         r["partial_write_pct"],r["large_write_count"],r["large_write_type"],
         ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
         r["skip_count"],r["skip_reason"],r["row_hash"]))
         ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
psycopg2.errors.NotNullViolation: null value in column "dbname" violates not-null constraint
DETAIL:  Failing row contains (15, null, null, null, null, mexa1cell01, User Writes, 120000, 24000, 94000, null, 20.0, null, null, null, null, 74bed9e15e9621841f0588331f9f51f3, 2026-08-17 11:59:09.858682).

[2026-08-17 11:59:21] INFO     | exadata_fc_writes_parser | ✅ FC Writes: 12 rows | Rejections: 0 (0 total) | Internal: 0
[2026-08-17 11:59:21] ERROR    | exadata_fc_writes_parser | ❌ null value in column "dbname" violates not-null constraint
DETAIL:  Failing row contains (16, null, null, null, null, mexa1cell01, User Writes, 120000, 24000, 94000, null, 20.0, null, null, null, null, 74bed9e15e9621841f0588331f9f51f3, 2026-08-17 11:59:21.591387).
Traceback (most recent call last):
  File "C:\AWR_Insight_Portal_v2\modules\awr\exadata_fc_writes_parser.py", line 209, in insert_all
    cur.execute("""INSERT INTO awr_exadata_fc_writes
    ~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
        (dbname,instance,begin_snap,snap_time,cell_name,write_section,
